Year,Month,Length,Length Type,Sex,Special,MPA,FisheryDependent
2015,-999,20,0,0,0,0,0
2015,-999,20,0,0,0,0,0
2015,-999,20,0,0,0,0,0
2015,-999,20,0,0,0,0,0
2015,-999,20,0,0,0,0,0
2015,-999,20,0,0,0,0,0
2015,-999,4,0,0,0,0,0
2015,-999,6,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,15,0,0,0,0,0
2015,-999,15,0,0,0,0,0
2015,-999,16,0,0,0,0,0
2015,-999,24,0,0,0,0,0
2015,-999,16,0,0,0,0,0
2015,-999,16,0,0,0,0,0
2015,-999,16,0,0,0,0,0
2015,-999,16,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,15.55577464,0,0,0,0,0
2015,-999,17.13730798,0,0,0,0,0
2015,-999,19.14421915,0,0,0,0,0
2015,-999,16.63715181,0,0,0,0,0
2015,-999,17.29558508,0,0,0,0,0
2015,-999,16.75827641,0,0,0,0,0
2015,-999,18.05563711,0,0,0,0,0
2015,-999,16.60231236,0,0,0,0,0
2015,-999,16.13458508,0,0,0,0,0
2015,-999,18.74536746,0,0,0,0,0
2015,-999,15.42103844,0,0,0,0,0
2015,-999,16.05653552,0,0,0,0,0
2015,-999,16.05239962,0,0,0,0,0
2015,-999,16.81033622,0,0,0,0,0
2015,-999,15.49534393,0,0,0,0,0
2015,-999,18.5,0,0,0,0,0
2015,-999,17,0,0,0,0,0
2015,-999,22.5,0,0,0,0,0
2015,-999,15.5,0,0,0,0,0
2015,-999,16,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,18.5,0,0,0,0,0
2015,-999,16.5,0,0,0,0,0
2015,-999,16.5,0,0,0,0,0
2015,-999,16.5,0,0,0,0,0
2015,-999,19,0,0,0,0,0
2015,-999,18.5,0,0,0,0,0
2015,-999,19,0,0,0,0,0
2015,-999,18.5,0,0,0,0,0
2015,-999,19,0,0,0,0,0
2015,-999,18.5,0,0,0,0,0
2015,-999,19,0,0,0,0,0
2015,-999,18.5,0,0,0,0,0
2015,-999,17,0,0,0,0,0
2015,-999,22,0,0,0,0,0
2015,-999,19,0,0,0,0,0
2015,-999,16.5,0,0,0,0,0
2015,-999,16,0,0,0,0,0
2015,-999,15.5,0,0,0,0,0
2015,-999,16.5,0,0,0,0,0
2015,-999,16.5,0,0,0,0,0
2015,-999,17.5,0,0,0,0,0
2015,-999,19,0,0,0,0,0
2015,-999,17.5,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,20.5,0,0,0,0,0
2015,-999,18.5,0,0,0,0,0
2015,-999,17.5,0,0,0,0,0
2015,-999,17,0,0,0,0,0
2015,-999,18.5,0,0,0,0,0
2015,-999,19.5,0,0,0,0,0
2015,-999,17.5,0,0,0,0,0
2015,-999,18.5,0,0,0,0,0
2015,-999,20,0,0,0,0,0
2015,-999,17,0,0,0,0,0
2015,-999,18.5,0,0,0,0,0
2015,-999,19,0,0,0,0,0
2015,-999,20,0,0,0,0,0
2015,-999,19.5,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,19,0,0,0,0,0
2015,-999,19,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,17.5,0,0,0,0,0
2015,-999,21.5,0,0,0,0,0
2015,-999,21.5,0,0,0,0,0
2015,-999,17,0,0,0,0,0
2015,-999,17.5,0,0,0,0,0
2015,-999,17.5,0,0,0,0,0
2015,-999,16,0,0,0,0,0
2015,-999,16,0,0,0,0,0
2015,-999,19,0,0,0,0,0
2015,-999,18.5,0,0,0,0,0
2015,-999,19,0,0,0,0,0
2015,-999,19,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,16,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,19,0,0,0,0,0
2015,-999,17.5,0,0,0,0,0
2015,-999,17.5,0,0,0,0,0
2015,-999,17,0,0,0,0,0
2015,-999,17.5,0,0,0,0,0
2015,-999,17.5,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,17.5,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,19,0,0,0,0,0
2015,-999,20,0,0,0,0,0
2015,-999,19.5,0,0,0,0,0
2015,-999,20.5,0,0,0,0,0
2015,-999,16,0,0,0,0,0
2015,-999,16,0,0,0,0,0
2015,-999,16.5,0,0,0,0,0
2015,-999,18.5,0,0,0,0,0
2015,-999,17.5,0,0,0,0,0
2015,-999,17,0,0,0,0,0
2015,-999,15.5,0,0,0,0,0
2015,-999,16,0,0,0,0,0
2015,-999,19.5,0,0,0,0,0
2015,-999,21.5,0,0,0,0,0
2015,-999,19.5,0,0,0,0,0
2015,-999,18.5,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,19,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,16.5,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,21,0,0,0,0,0
2015,-999,18.5,0,0,0,0,0
2015,-999,16,0,0,0,0,0
2015,-999,18.5,0,0,0,0,0
2015,-999,16,0,0,0,0,0
2015,-999,18.5,0,0,0,0,0
2015,-999,21,0,0,0,0,0
2015,-999,20.5,0,0,0,0,0
2015,-999,17,0,0,0,0,0
2015,-999,21,0,0,0,0,0
2015,-999,15,0,0,0,0,0
2015,-999,24,0,0,0,0,0
2015,-999,15,0,0,0,0,0
2015,-999,17,0,0,0,0,0
2015,-999,19,0,0,0,0,0
2015,-999,17.5,0,0,0,0,0
2015,-999,15,0,0,0,0,0
2015,-999,24.8,0,0,0,0,0
2015,-999,20,0,0,0,0,0
2015,-999,19,0,0,0,0,0
2015,-999,16.5,0,0,0,0,0
2015,-999,17,0,0,0,0,0
2015,-999,19,0,0,0,0,0
2015,-999,17.25,0,0,0,0,0
2015,-999,19,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,16,0,0,0,0,0
2015,-999,17.5,0,0,0,0,0
2015,-999,18.5,0,0,0,0,0
2015,-999,17,0,0,0,0,0
2015,-999,17,0,0,0,0,0
2015,-999,16,0,0,0,0,0
2015,-999,16,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,16.5,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,16.5,0,0,0,0,0
2015,-999,19,0,0,0,0,0
2015,-999,16.5,0,0,0,0,0
2015,-999,15.5,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,15,0,0,0,0,0
2015,-999,15,0,0,0,0,0
2015,-999,17.5,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,21.5,0,0,0,0,0
2015,-999,21.5,0,0,0,0,0
2015,-999,19,0,0,0,0,0
2015,-999,6.75,0,0,0,0,0
2015,-999,6.75,0,0,0,0,0
2015,-999,6.75,0,0,0,0,0
2015,-999,19.8,0,0,0,0,0
2015,-999,18.2,0,0,0,0,0
2015,-999,15.9,0,0,0,0,0
2015,-999,17,0,0,0,0,0
2015,-999,16.5,0,0,0,0,0
2015,-999,17,0,0,0,0,0
2015,-999,20,0,0,0,0,0
2015,-999,20.5,0,0,0,0,0
2015,-999,17,0,0,0,0,0
2015,-999,19.5,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,17,0,0,0,0,0
2015,-999,17,0,0,0,0,0
2015,-999,17,0,0,0,0,0
2015,-999,15.1,0,0,0,0,0
2015,-999,16.5,0,0,0,0,0
2015,-999,16,0,0,0,0,0
2015,-999,21.5,0,0,0,0,0
2015,-999,20.5,0,0,0,0,0
2015,-999,16.5,0,0,0,0,0
2015,-999,16,0,0,0,0,0
2015,-999,16.4,0,0,0,0,0
2015,-999,18.5,0,0,0,0,0
2015,-999,17,0,0,0,0,0
2015,-999,17.5,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,18.8,0,0,0,0,0
2015,-999,17.6,0,0,0,0,0
2015,-999,19,0,0,0,0,0
2015,-999,16.9,0,0,0,0,0
2015,-999,17,0,0,0,0,0
2015,-999,19.4,0,0,0,0,0
2015,-999,21.9,0,0,0,0,0
2015,-999,17.5,0,0,0,0,0
2015,-999,22.6,0,0,0,0,0
2015,-999,18.5,0,0,0,0,0
2015,-999,20,0,0,0,0,0
2015,-999,17.7,0,0,0,0,0
2015,-999,17.8,0,0,0,0,0
2015,-999,18.3,0,0,0,0,0
2015,-999,16.2,0,0,0,0,0
2015,-999,17,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,17.9,0,0,0,0,0
2015,-999,18.6,0,0,0,0,0
2015,-999,16,0,0,0,0,0
2015,-999,19.6,0,0,0,0,0
2015,-999,19.5,0,0,0,0,0
2015,-999,18,0,0,0,0,0
2015,-999,18.4,0,0,0,0,0
2015,-999,18.4,0,0,0,0,0
2015,-999,19.3,0,0,0,0,0
2015,-999,18.6,0,0,0,0,0
2015,-999,16.8,0,0,0,0,0
2015,-999,17.1,0,0,0,0,0
2015,-999,19,0,0,0,0,0
2015,-999,19,0,0,0,0,0
2015,-999,16.5,0,0,0,0,0
2015,-999,16.6,0,0,0,0,0
2015,-999,16.5,0,0,0,0,0
2015,-999,16.7,0,0,0,0,0
2015,-999,17.6,0,0,0,0,0
2015,-999,21,0,0,0,0,0
2015,-999,16,0,0,0,0,0
2015,-999,17.6,0,0,0,0,0
