DATE,EXPEDITION,STATION N1/4,DEPTH_M,TRANSECT LENGTH,TIME START,TIME END,DURAT,DIVER,BUDDIE,DATATYPE,SPECIES_CODE,FAMILY,GENUS,SPECIES,COMMON_NAME,NUMBER,MIN,MAX,AVG,COMMENT,a,b,BIOMASS (KG)
16-Oct-15,MONTSERRAT,MSA-158,5,30,10:03,10:42,14,SM,AC,QUAN,LATQ,Ostraciidae ,Lactophrys ,Lactophrys triqueter ,smooth trunkfish ,1,4,4,4,,0.0309,3,0.0019776
16-Oct-15,MONTSERRAT,MSA-164,10,30,13:57,14:40,15,SM,AC,QUAN,LATQ,Ostraciidae ,Lactophrys ,Lactophrys triqueter ,smooth trunkfish ,1,15,15,15,,0.0309,3,0.1042875
12-Oct-15,MONTSERRAT,MA047N,20,30,1359,1414,15,DG,DH,QUAN,LATQ,Ostraciidae ,Lactophrys ,Lactophrys triqueter ,smooth trunkfish ,1,16,16,16,,0.0309,3,0.1265664
18-Oct-15,MONTSERRAT,MA038,10,30,912,927,15,EG,EA,QUAN,LATQ,Ostraciidae ,Lactophrys ,Lactophrys triqueter ,smooth trunkfish ,1,20,20,20,,0.0309,3,0.2472
18-Oct-15,MONTSERRAT,MSA162,12.4,30,855,912,17,MC,RM,QUAN,LATQ,Ostraciidae ,Lactophrys ,Lactophrys triqueter ,smooth trunkfish ,1,15,15,15,,0.0309,3,0.1042875
19-Oct-15,MONTSERRAT,WPT0054,20,30,956,1011,15,EG,EA,QUAN,LATQ,Ostraciidae ,Lactophrys ,Lactophrys triqueter ,smooth trunkfish ,2,10,12,11,,0.0309,3,0.0822558
19-Oct-15,MONTSERRAT,WPT0056,5,30,1118,1132,14,EG,EA,QUAN,LATQ,Ostraciidae ,Lactophrys ,Lactophrys triqueter ,smooth trunkfish ,1,10,10,10,,0.0309,3,0.0309
14-Oct-15,MONTSERRAT,MSA037,20,30,1226,1241,15,DG,DH,QUAN,LATQ,Ostraciidae ,Lactophrys ,Lactophrys triqueter ,smooth trunkfish ,1,13,13,13,,0.0309,3,0.0678873
15-Oct-15,MONTSERRAT,WPT0020,20,30,823,838,15,DG,EG,QUAN,LATQ,Ostraciidae ,Lactophrys ,Lactophrys triqueter ,smooth trunkfish ,1,16,16,16,,0.0309,3,0.1265664
19-Oct-15,MONTSERRAT,WPT0053,10,30,843,858,15,DG,DH,QUAN,LATQ,Ostraciidae ,Lactophrys ,Lactophrys triqueter ,smooth trunkfish ,1,14,14,14,,0.0309,3,0.0847896
15-Oct-15,MONTSERRAT,MSA145,42,30,859,913,14,HK,MB,QUAL,LATQ,Ostraciidae ,Lactophrys ,Lactophrys triqueter ,smooth trunkfish ,,,,,"Rock patch about 2m past end of seagrass transect, sig. fish diversiy",0.0309,3,0
18-Oct-15,MONTSERRAT,S01,14,30,945,1002,17,HK,DH,QUAN,LATQ,Ostraciidae ,Lactophrys ,Lactophrys triqueter ,smooth trunkfish ,1,15,15,15,,0.0309,3,0.1042875
19-Oct-15,MONTSERRAT,FP12,27,30,1348,1403,15,HK,DH,QUAL,LATQ,Ostraciidae ,Lactophrys ,Lactophrys triqueter ,smooth trunkfish ,,,,,,0.0309,3,0
25-Oct-15,MONTSERRAT,WPT0251,20,30,9:40,9:52,12,EG,EA,QUAN,LATQ,Ostraciidae ,Lactophrys ,Lactophrys triqueter ,smooth trunkfish ,1,18,18,18,,0.0309,3,0.1802088
25-Oct-15,MONTSERRAT,WPT0251,10,30,10:09,10:22,13,EG,EA,QUAN,LATQ,Ostraciidae ,Lactophrys ,Lactophrys triqueter ,smooth trunkfish ,1,12,12,12,,0.0309,3,0.0533952
19-Oct-15,MONTSERRAT,WPT0053,5,30,912,926,15,DG,DH,QUAN,LATQ,Ostraciidae ,Lactophrys ,Lactophrys triqueter ,smooth trunkfish ,1,17,17,17,,0.0309,3,0.1518117
25-Oct-15,MONTSERRAT,WPT0250,5,30,8:46,9:01,15,DG,DH,QUAN,LATQ,Ostraciidae ,Lactophrys ,Lactophrys triqueter ,smooth trunkfish ,1,15,15,15,,0.0309,3,0.1042875
18-Oct-15,MONTSERRAT,1179,20,30,,,17,SM,AC,QUAN,LATQ,Ostraciidae ,Lactophrys ,Lactophrys triqueter ,smooth trunkfish ,1,3,3,3,,0.0309,3,0.0008343
24-Oct-15,MONTSERRAT,1230,17,30,12:36,13:51,14,SM,AC,QUAN,LATQ,Ostraciidae ,Lactophrys ,Lactophrys triqueter ,smooth trunkfish ,1,2,2,2,,0.0309,3,0.0002472
25-Oct-15,MONTSERRAT,1235,20.5,30,8:37,9:13,14,SM,AC,QUAN,LATQ,Ostraciidae ,Lactophrys ,Lactophrys triqueter ,smooth trunkfish ,1,2,2,2,,0.0309,3,0.0002472
24-Oct-15,MONTSERRAT,1233,10,30,13:59,14:14,15,AE,JC,QUAN,LATQ,Ostraciidae ,Lactophrys ,Lactophrys triqueter ,smooth trunkfish ,1,15,15,15,,0.0309,3,0.1042875
12-Oct-15,MONTSERRAT,WPT1003N,20,30,1445,1500,15,EG,EA,QUAN,LUAN,Lutjanidae ,Lutjanus ,Lutjanus analis ,mutton snapper ,1,27,27,27,,0.0056,3.175,0.196231163
13-Oct-15,MONTSERRAT,MSA040,10,30,1152,1207,15,EG,EA,QUAN,LUAN,Lutjanidae ,Lutjanus ,Lutjanus analis ,mutton snapper ,1,23,23,23,,0.0056,3.175,0.117943471
14-Oct-15,MONTSERRAT,1106,10,30,1304,1336,32,AE,GM,QUAN,LUAN,Lutjanidae ,Lutjanus ,Lutjanus analis ,mutton snapper ,5,2,2,2,,0.0056,3.175,0.000252888
15-Oct-15,MONTSERRAT,MSA029,11.1,30,1103,1118,15,MC,RM,QUAN,LUAN,Lutjanidae ,Lutjanus ,Lutjanus analis ,mutton snapper ,2,25,25,25,,0.0056,3.175,0.307381376
16-Oct-15,MONTSERRAT,MSA169,10,30,955,910,15,EG,EA,QUAN,LUAN,Lutjanidae ,Lutjanus ,Lutjanus analis ,mutton snapper ,1,25,25,25,,0.0056,3.175,0.153690688
16-Oct-15,MONTSERRAT,MSA-063,20,30,1050,1139,49,GM,AE,QUAN,LUAN,Lutjanidae ,Lutjanus ,Lutjanus analis ,mutton snapper ,4,1,1,1,,0.0056,3.175,0.0000224
18-Oct-15,MONTSERRAT,MA038,10,30,912,927,15,EG,EA,QUAN,LUAN,Lutjanidae ,Lutjanus ,Lutjanus analis ,mutton snapper ,2,20,20,20,,0.0056,3.175,0.151352033
18-Oct-15,MONTSERRAT,MA038,10,30,912,927,15,EG,EA,QUAN,LUAN,Lutjanidae ,Lutjanus ,Lutjanus analis ,mutton snapper ,1,30,30,30,,0.0056,3.175,0.274187727
19-Oct-15,MONTSERRAT,WPT0054,20,30,956,1011,15,EG,EA,QUAN,LUAN,Lutjanidae ,Lutjanus ,Lutjanus analis ,mutton snapper ,3,30,35,32.5,,0.0056,3.175,1.060569059
19-Oct-15,MONTSERRAT,WPT0054,20,30,956,1011,15,EG,EA,QUAN,LUAN,Lutjanidae ,Lutjanus ,Lutjanus analis ,mutton snapper ,15,25,30,27.5,,0.0056,3.175,3.120043068
19-Oct-15,MONTSERRAT,WPT0054,20,30,956,1011,15,EG,EA,QUAN,LUAN,Lutjanidae ,Lutjanus ,Lutjanus analis ,mutton snapper ,1,40,40,40,,0.0056,3.175,0.683484231
19-Oct-15,MONTSERRAT,WPT0056,10,30,1051,1104,13,EG,EA,QUAN,LUAN,Lutjanidae ,Lutjanus ,Lutjanus analis ,mutton snapper ,3,35,35,35,,0.0056,3.175,1.341915973
19-Oct-15,MONTSERRAT,WPT0056,10,30,1051,1104,13,EG,EA,QUAN,LUAN,Lutjanidae ,Lutjanus ,Lutjanus analis ,mutton snapper ,1,30,30,30,,0.0056,3.175,0.274187727
19-Oct-15,MONTSERRAT,WPT0056,10,30,1051,1104,13,EG,EA,QUAN,LUAN,Lutjanidae ,Lutjanus ,Lutjanus analis ,mutton snapper ,1,20,20,20,,0.0056,3.175,0.075676017
19-Oct-15,MONTSERRAT,FP11,16.7,30,1222,1239,17,MC,RM,QUAN,LUAN,Lutjanidae ,Lutjanus ,Lutjanus analis ,mutton snapper ,1,50,50,50,,0.0056,3.175,1.388090528
20-Oct-15,MONTSERRAT,175,20,30,1504,1534,,GM,AE,QUAN,LUAN,Lutjanidae ,Lutjanus ,Lutjanus analis ,mutton snapper ,3,1,3,2,,0.0056,3.175,0.000151733
24-Oct-15,MONTSERRAT,WPT0249,20,30,11:19,11:34,15,EG,EA,QUAN,LUAN,Lutjanidae ,Lutjanus ,Lutjanus analis ,mutton snapper ,1,28,28,28,,0.0056,3.175,0.220249422
24-Oct-15,MONTSERRAT,WPT0249,20,30,11:19,11:34,15,EG,EA,QUAN,LUAN,Lutjanidae ,Lutjanus ,Lutjanus analis ,mutton snapper ,2,35,35,35,,0.0056,3.175,0.894610649
24-Oct-15,MONTSERRAT,WPT0249,20,30,11:19,11:34,15,EG,EA,QUAN,LUAN,Lutjanidae ,Lutjanus ,Lutjanus analis ,mutton snapper ,2,30,30,30,,0.0056,3.175,0.548375453
24-Oct-15,MONTSERRAT,WPT0249,20,30,11:19,11:34,15,EG,EA,QUAN,LUAN,Lutjanidae ,Lutjanus ,Lutjanus analis ,mutton snapper ,2,38,38,38,,0.0056,3.175,1.161531366
24-Oct-15,MONTSERRAT,WPT0249,20,30,11:19,11:34,15,EG,EA,QUAN,LUAN,Lutjanidae ,Lutjanus ,Lutjanus analis ,mutton snapper ,2,35,35,35,,0.0056,3.175,0.894610649
24-Oct-15,MONTSERRAT,WPT0249,10,30,11:45,12:00,15,EG,EA,QUAN,LUAN,Lutjanidae ,Lutjanus ,Lutjanus analis ,mutton snapper ,1,15,15,15,,0.0056,3.175,0.030358323
24-Oct-15,MONTSERRAT,WPT0249,10,30,11:45,12:00,15,EG,EA,QUAN,LUAN,Lutjanidae ,Lutjanus ,Lutjanus analis ,mutton snapper ,1,35,35,35,,0.0056,3.175,0.447305324
25-Oct-15,MONTSERRAT,WPT0251,20,30,9:40,9:52,12,EG,EA,QUAN,LUAN,Lutjanidae ,Lutjanus ,Lutjanus analis ,mutton snapper ,1,25,25,25,,0.0056,3.175,0.153690688
25-Oct-15,MONTSERRAT,WPT0251,10,30,10:09,10:22,13,EG,EA,QUAN,LUAN,Lutjanidae ,Lutjanus ,Lutjanus analis ,mutton snapper ,1,30,30,30,,0.0056,3.175,0.274187727
18-Oct-15,MONTSERRAT,MP070,20,30,1003,1018,15,DG,DH,QUAN,LUAN,Lutjanidae ,Lutjanus ,Lutjanus analis ,mutton snapper ,1,63,63,63,,0.0056,3.175,2.891307425
20-Oct-15,MONTSERRAT,171,20,30,,,15,SM,DH,QUAL,LUAN,Lutjanidae ,Lutjanus ,Lutjanus analis ,mutton snapper ,1,,,,Off transect,0.0056,3.175,0
16-Oct-15,MONTSERRAT,MSA-164,10,30,13:57,14:40,15,SM,AC,QUAL,LUAP,Lutjanidae ,Lutjanus ,Lutjanus apodus ,schoolmaster ,,,,,Off transect,0.0172,3.01,0
12-Oct-15,MONTSERRAT,MP045,10,30,848,902,14,EG,EA,QUAN,LUAP,Lutjanidae ,Lutjanus ,Lutjanus apodus ,schoolmaster ,1,15,15,15,,0.0172,3.01,0.059643502
12-Oct-15,MONTSERRAT,MP045,10,30,848,902,14,EG,EA,QUAN,LUAP,Lutjanidae ,Lutjanus ,Lutjanus apodus ,schoolmaster ,1,30,30,30,,0.0172,3.01,0.480466844
14-Oct-15,MONTSERRAT,MSA074,6,30,1218,1232,14,MC,RM,QUAN,LUAP,Lutjanidae ,Lutjanus ,Lutjanus apodus ,schoolmaster ,1,20,20,20,,0.0172,3.01,0.141784493
17-Oct-15,MONTSERRAT,MSA011,3.9,30,917,932,15,MC,RM,QUAN,LUAP,Lutjanidae ,Lutjanus ,Lutjanus apodus ,schoolmaster ,1,23,23,23,,0.0172,3.01,0.215938079
17-Oct-15,MONTSERRAT,MSA094,7,30,832,846,14,HK,DH,QUAN,LUAP,Lutjanidae ,Lutjanus ,Lutjanus apodus ,schoolmaster ,1,32,32,32,,0.0172,3.01,0.58348525
18-Oct-15,MONTSERRAT,MA038,20,30,834,848,14,EG,EA,QUAN,LUAP,Lutjanidae ,Lutjanus ,Lutjanus apodus ,schoolmaster ,1,40,40,40,,0.0172,3.01,1.142165455
18-Oct-15,MONTSERRAT,MA038,20,30,834,848,14,EG,EA,QUAN,LUAP,Lutjanidae ,Lutjanus ,Lutjanus apodus ,schoolmaster ,1,45,45,45,,0.0172,3.01,1.62816387
18-Oct-15,MONTSERRAT,MA038,20,30,834,848,14,EG,EA,QUAN,LUAP,Lutjanidae ,Lutjanus ,Lutjanus apodus ,schoolmaster ,2,40,40,40,,0.0172,3.01,2.28433091
18-Oct-15,MONTSERRAT,MA038,20,30,834,848,14,EG,EA,QUAN,LUAP,Lutjanidae ,Lutjanus ,Lutjanus apodus ,schoolmaster ,3,45,45,45,,0.0172,3.01,4.884491611
18-Oct-15,MONTSERRAT,MSA162,12.4,30,855,912,17,MC,RM,QUAN,LUAP,Lutjanidae ,Lutjanus ,Lutjanus apodus ,schoolmaster ,3,30,35,32.5,,0.0172,3.01,1.834081449
18-Oct-15,MONTSERRAT,SO3,13,30,1104,1121,17,MC,RM,QUAL,LUAP,Lutjanidae ,Lutjanus ,Lutjanus apodus ,schoolmaster ,1,25,25,25,,0.0172,3.01,0.277541463
18-Oct-15,MONTSERRAT,MA038,20,30,834,848,14,EG,EA,QUAN,LUAP,Lutjanidae ,Lutjanus ,Lutjanus apodus ,schoolmaster ,1,55,55,55,,0.0172,3.01,2.978654574
19-Oct-15,MONTSERRAT,WPT0053,10,30,843,858,15,DG,DH,QUAN,LUAP,Lutjanidae ,Lutjanus ,Lutjanus apodus ,schoolmaster ,1,29,29,29,,0.0172,3.01,0.433856812
19-Oct-15,MONTSERRAT,WPT0053,10,30,843,858,15,DG,DH,QUAN,LUAP,Lutjanidae ,Lutjanus ,Lutjanus apodus ,schoolmaster ,1,31,31,31,,0.0172,3.01,0.530306738
20-Oct-15,MONTSERRAT,Pinnacle Hobo,11.5,30,822,838,16,MC,RM,QUAN,LUAP,Lutjanidae ,Lutjanus ,Lutjanus apodus ,schoolmaster ,1,45,45,45,,0.0172,3.01,1.62816387
20-Oct-15,MONTSERRAT,170,20,30,1232,1300,,GM,AE,QUAN,LUAP,Lutjanidae ,Lutjanus ,Lutjanus apodus ,schoolmaster ,4,2,3,2.5,,0.0172,3.01,0.001084895
19-Oct-15,MONTSERRAT,WPT0053,5,30,912,926,15,DG,DH,QUAN,LUAP,Lutjanidae ,Lutjanus ,Lutjanus apodus ,schoolmaster ,1,34,34,34,,0.0172,3.01,0.700293326
25-Oct-15,MONTSERRAT,WPT0251,10,30,10:09,10:22,13,EG,EA,QUAN,LUAP,Lutjanidae ,Lutjanus ,Lutjanus apodus ,schoolmaster ,1,30,30,30,,0.0172,3.01,0.480466844
19-Oct-15,MONTSERRAT,WPT0057,20,30,1207,1222,15,DG,DH,QUAN,LUAP,Lutjanidae ,Lutjanus ,Lutjanus apodus ,schoolmaster ,1,28,28,28,,0.0172,3.01,0.390367921
24-Oct-15,MONTSERRAT,WPT0248,20,30,1000,1015,15,DG,DH,QUAN,LUAP,Lutjanidae ,Lutjanus ,Lutjanus apodus ,schoolmaster ,1,43,43,43,,0.0172,3.01,1.419935111
18-Oct-15,MONTSERRAT,STEPH,20,30,,,15,SM,AC,QUAN,LUAP,Lutjanidae ,Lutjanus ,Lutjanus apodus ,schoolmaster ,1,26,26,26,,0.0172,3.01,0.31231887
12-Oct-15,MONTSERRAT,MA096,20,19,1012,1021,9,DG,DH,QUAN,LUBU,Lutjanidae ,Lutjanus ,Lutjanus buccanella ,blackfin snapper ,2,5,5,5,,0.0747,2.735,0.012190838
17-Oct-15,MONTSERRAT,MA015,20,30,815,829,14,DG,DH,QUAN,LUBU,Lutjanidae ,Lutjanus ,Lutjanus buccanella ,blackfin snapper ,12,19,24,21.5,,0.0747,2.735,3.951127422
17-Oct-15,MONTSERRAT,MA063,20,30,1143,1158,15,DG,DH,QUAN,LUBU,Lutjanidae ,Lutjanus ,Lutjanus buccanella ,blackfin snapper ,18,4,7,5.5,,0.0747,2.735,0.142391827
15-Oct-15,MONTSERRAT,MSA115,20,30,912,924,12,EG,EA,QUAN,LUCY,Lutjanidae ,Lutjanus ,Lutjanus cyanopterus ,cubera snapper ,1,60,60,60,,0.0093,2.88,1.229018866
16-Oct-15,MONTSERRAT,WPT0028,24,30,814,826,12,EG,EA,QUAL,LUCY,Lutjanidae ,Lutjanus ,Lutjanus cyanopterus ,cubera snapper ,1,60,60,60,,0.0093,2.88,1.229018866
16-Oct-15,MONTSERRAT,MSA-039,20,10,8:22,9:00,14,SM,AC,QUAL,LUGR,Lutjanidae ,Lutjanus ,Lutjanus griseus ,gray snapper ,,,,,Off transect,0.0184,2.94,0
14-Oct-15,MONTSERRAT,MSA200,15,30,908,922,14,MC,RM,QUAN,LUGR,Lutjanidae ,Lutjanus ,Lutjanus griseus ,gray snapper ,1,30,30,30,,0.0184,2.94,0.405092602
15-Oct-15,MONTSERRAT,MSA029,11.1,30,1103,1118,15,MC,RM,QUAN,LUGR,Lutjanidae ,Lutjanus ,Lutjanus griseus ,gray snapper ,1,20,20,20,,0.0184,2.94,0.122983263
15-Oct-15,MONTSERRAT,MSA029,11.1,30,1103,1118,15,MC,RM,QUAL,LUGR,Lutjanidae ,Lutjanus ,Lutjanus griseus ,gray snapper ,1,20,20,20,,0.0184,2.94,0.122983263
15-Oct-15,MONTSERRAT,MSA145,42,30,859,913,14,HK,MB,QUAL,LUGR,Lutjanidae ,Lutjanus ,Lutjanus griseus ,gray snapper ,,,,,"Rock patch about 2m past end of seagrass transect, sig. fish diversiy",0.0184,2.94,0
17-Oct-15,MONTSERRAT,MSA103b,5.1,30,1047,1104,17,MC,RM,QUAN,LUGR,Lutjanidae ,Lutjanus ,Lutjanus griseus ,gray snapper ,2,25,25,25,,0.0184,2.94,0.474014301
19-Oct-15,MONTSERRAT,FP11,16.7,30,1222,1239,17,MC,RM,QUAN,LUGR,Lutjanidae ,Lutjanus ,Lutjanus griseus ,gray snapper ,1,35,35,35,,0.0184,2.94,0.637349829
24-Oct-15,MONTSERRAT,WPT0248,20,30,1000,1015,15,DG,DH,QUAN,LUGR,Lutjanidae ,Lutjanus ,Lutjanus griseus ,gray snapper ,1,28,28,28,,0.0184,2.94,0.330721505
24-Oct-15,MONTSERRAT,WPT0248,20,30,1000,1015,15,DG,DH,QUAN,LUGR,Lutjanidae ,Lutjanus ,Lutjanus griseus ,gray snapper ,2,30,30,30,,0.0184,2.94,0.810185204
24-Oct-15,MONTSERRAT,WPT0248,20,30,1000,1015,15,DG,DH,QUAN,LUGR,Lutjanidae ,Lutjanus ,Lutjanus griseus ,gray snapper ,1,32,32,32,,0.0184,2.94,0.489732312
20-Oct-15,MONTSERRAT,171,20,30,,,15,SM,DH,QUAN,LUGR,Lutjanidae ,Lutjanus ,Lutjanus griseus ,gray snapper ,2,32,32,32,,0.0184,2.94,0.979464624
20-Oct-15,MONTSERRAT,171,20,30,,,15,SM,DH,QUAN,LUGR,Lutjanidae ,Lutjanus ,Lutjanus griseus ,gray snapper ,2,35,35,35,,0.0184,2.94,1.274699657
14-Oct-15,MONTSERRAT,1107,20,30,13:58,14:29,14,SM,AC,QUAN,LUJO,Lutjanidae ,Lutjanus ,Lutjanus jocu ,dog snapper ,1,85,85,85,,0.0085,3.2,12.69285994
16-Oct-15,MONTSERRAT,WPT0028,24,30,814,826,12,EG,EA,QUAN,LUJO,Lutjanidae ,Lutjanus ,Lutjanus jocu ,dog snapper ,2,50,50,50,,0.0085,3.2,4.646788814
16-Oct-15,MONTSERRAT,MSA221,72,30,823,834,11,HK,RM,QUAL,LUJO,Lutjanidae ,Lutjanus ,Lutjanus jocu ,dog snapper ,,,,,,0.0085,3.2,0
18-Oct-15,MONTSERRAT,MA038,20,30,834,848,14,EG,EA,QUAN,LUJO,Lutjanidae ,Lutjanus ,Lutjanus jocu ,dog snapper ,2,35,35,35,,0.0085,3.2,1.484111954
18-Oct-15,MONTSERRAT,RANDY,11.1,30,955,1030,35,GM,AE,QUAN,LUJO,Lutjanidae ,Lutjanus ,Lutjanus jocu ,dog snapper ,1,1,1,1,,0.0085,3.2,0.0000085
19-Oct-15,MONTSERRAT,FP03,65,30,905,920,15,HK,DH,QUAL,LUJO,Lutjanidae ,Lutjanus ,Lutjanus jocu ,dog snapper ,,,,,,0.0085,3.2,0
19-Oct-15,MONTSERRAT,1186,6.8,30,1201,1231,30,GM,AE,QUAN,LUJO,Lutjanidae ,Lutjanus ,Lutjanus jocu ,dog snapper ,1,,,,,0.0085,3.2,0
24-Oct-15,MONTSERRAT,1230,17,30,12:36,13:51,14,SM,AC,QUAL,LUJO,Lutjanidae ,Lutjanus ,Lutjanus jocu ,dog snapper ,3,,,,Big (~70cm) - off transect,0.0085,3.2,0
13-Oct-15,MONTSERRAT,MSA-181,20,30,8:46,9:23,14,SM,AC,QUAN,LUMA,Lutjanidae ,Lutjanus ,Lutjanus mahogoni ,mahogany snapper ,2,18,18,18,,0.0429,2.719,0.222112617
13-Oct-15,MONTSERRAT,MSA-181,20,30,8:46,9:23,14,SM,AC,QUAN,LUMA,Lutjanidae ,Lutjanus ,Lutjanus mahogoni ,mahogany snapper ,1,20,20,20,,0.0429,2.719,0.147896484
13-Oct-15,MONTSERRAT,MSA-181,20,30,8:46,9:23,14,SM,AC,QUAN,LUMA,Lutjanidae ,Lutjanus ,Lutjanus mahogoni ,mahogany snapper ,1,32,32,32,,0.0429,2.719,0.530835652
16-Oct-15,MONTSERRAT,MSA-150,10,30,9:17,9:47,13,SM,AC,QUAN,LUMA,Lutjanidae ,Lutjanus ,Lutjanus mahogoni ,mahogany snapper ,2,18,18,18,,0.0429,2.719,0.222112617
17-Oct-15,MONTSERRAT,1149,5,30,15:30,16:05,15,SM,AE,QUAL,LUMA,Lutjanidae ,Lutjanus ,Lutjanus mahogoni ,mahogany snapper ,1,,,,Juvenile - may be lane snapper,0.0429,2.719,0
17-Oct-15,MONTSERRAT,1133,20,30,10:25,11:05,15,SM,AE,QUAN,LUMA,Lutjanidae ,Lutjanus ,Lutjanus mahogoni ,mahogany snapper ,1,18,18,18,,0.0429,2.719,0.111056309
17-Oct-15,MONTSERRAT,1133,20,30,10:25,11:05,15,SM,AE,QUAN,LUMA,Lutjanidae ,Lutjanus ,Lutjanus mahogoni ,mahogany snapper ,1,20,20,20,,0.0429,2.719,0.147896484
12-Oct-15,MONTSERRAT,MP076,13.3,30,940,957,17,MC,RM,QUAN,LUMA,Lutjanidae ,Lutjanus ,Lutjanus mahogoni ,mahogany snapper ,13,40,40,40,,0.0429,2.719,12.65906882
13-Oct-15,MONTSERRAT,MSA051,7.6,30,1059,1115,16,MC,RM,QUAL,LUMA,Lutjanidae ,Lutjanus ,Lutjanus mahogoni ,mahogany snapper ,1,18,18,18,,0.0429,2.719,0.111056309
14-Oct-15,MONTSERRAT,MSA074,6,30,1218,1232,14,MC,RM,QUAL,LUMA,Lutjanidae ,Lutjanus ,Lutjanus mahogoni ,mahogany snapper ,1,25,25,25,,0.0429,2.719,0.271303987
14-Oct-15,MONTSERRAT,MSA015,15,30,214,230,16,MC,RM,QUAL,LUMA,Lutjanidae ,Lutjanus ,Lutjanus mahogoni ,mahogany snapper ,1,25,25,25,,0.0429,2.719,0.271303987
15-Oct-15,MONTSERRAT,MSA029,11.1,30,1103,1118,15,MC,RM,QUAL,LUMA,Lutjanidae ,Lutjanus ,Lutjanus mahogoni ,mahogany snapper ,1,15,15,15,,0.0429,2.719,0.067647138
15-Oct-15,MONTSERRAT,MSA154,4,23,109,126,17,MC,RM,QUAN,LUMA,Lutjanidae ,Lutjanus ,Lutjanus mahogoni ,mahogany snapper ,27,12,15,13.5,,0.0429,2.719,1.371508719
15-Oct-15,MONTSERRAT,MSA154,4,23,109,126,17,MC,RM,QUAN,LUMA,Lutjanidae ,Lutjanus ,Lutjanus mahogoni ,mahogany snapper ,50,10,20,15,,0.0429,2.719,3.382356887
15-Oct-15,MONTSERRAT,MSA145,42,30,859,913,14,HK,MB,QUAL,LUMA,Lutjanidae ,Lutjanus ,Lutjanus mahogoni ,mahogany snapper ,,,,,"Rock patch about 2m past end of seagrass transect, sig. fish diversiy",0.0429,2.719,0
15-Oct-15,MONTSERRAT,MSA149,7,25,1208,1219,11,HK,MB,QUAN,LUMA,Lutjanidae ,Lutjanus ,Lutjanus mahogoni ,mahogany snapper ,2,17,17,17,,0.0429,2.719,0.190141933
15-Oct-15,MONTSERRAT,MSA149,7,25,1208,1219,11,HK,MB,QUAN,LUMA,Lutjanidae ,Lutjanus ,Lutjanus mahogoni ,mahogany snapper ,1,13,13,13,,0.0429,2.719,0.045842603
16-Oct-15,MONTSERRAT,MSA-011,8,30,,,,GM,AE,QUAN,LUMA,Lutjanidae ,Lutjanus ,Lutjanus mahogoni ,mahogany snapper ,1,1,1,1,,0.0429,2.719,0.0000429
17-Oct-15,MONTSERRAT,MSA094,7,30,832,846,14,HK,DH,QUAN,LUMA,Lutjanidae ,Lutjanus ,Lutjanus mahogoni ,mahogany snapper ,1,16,16,16,,0.0429,2.719,0.080623106
17-Oct-15,MONTSERRAT,MSA094,7,30,832,846,14,HK,DH,QUAN,LUMA,Lutjanidae ,Lutjanus ,Lutjanus mahogoni ,mahogany snapper ,1,15,15,15,,0.0429,2.719,0.067647138
12-Oct-15,MONTSERRAT,MA047N,20,30,1359,1414,15,DG,DH,QUAN,LUMA,Lutjanidae ,Lutjanus ,Lutjanus mahogoni ,mahogany snapper ,1,19,19,19,,0.0429,2.719,0.128643644
16-Oct-15,MONTSERRAT,WPT0029,24,30,901,915,15,DG,MC,QUAN,LUMA,Lutjanidae ,Lutjanus ,Lutjanus mahogoni ,mahogany snapper ,14,19,24,21.5,,0.0429,2.719,2.520493027
18-Oct-15,MONTSERRAT,SO3,13,30,1104,1121,17,MC,RM,QUAN,LUMA,Lutjanidae ,Lutjanus ,Lutjanus mahogoni ,mahogany snapper ,3,26,28,27,,0.0429,2.719,1.003359626
18-Oct-15,MONTSERRAT,S01,14,30,945,1002,17,HK,DH,QUAN,LUMA,Lutjanidae ,Lutjanus ,Lutjanus mahogoni ,mahogany snapper ,1,18,18,18,,0.0429,2.719,0.111056309
17-Oct-15,MONTSERRAT,MA015,20,30,815,829,14,DG,DH,QUAN,LUMA,Lutjanidae ,Lutjanus ,Lutjanus mahogoni ,mahogany snapper ,1,13,13,13,,0.0429,2.719,0.045842603
17-Oct-15,MONTSERRAT,MA063,20,30,1143,1158,15,DG,DH,QUAN,LUMA,Lutjanidae ,Lutjanus ,Lutjanus mahogoni ,mahogany snapper ,1,9,9,9,,0.0429,2.719,0.016867188
18-Oct-15,MONTSERRAT,MP070,20,30,1003,1018,15,DG,DH,QUAN,LUMA,Lutjanidae ,Lutjanus ,Lutjanus mahogoni ,mahogany snapper ,1,21,21,21,,0.0429,2.719,0.168877408
19-Oct-15,MONTSERRAT,WPT0054,20,30,956,1011,15,EG,EA,QUAN,LUMA,Lutjanidae ,Lutjanus ,Lutjanus mahogoni ,mahogany snapper ,10,15,18,16.5,,0.0429,2.719,0.876589242
19-Oct-15,MONTSERRAT,WPT0056,5,30,1118,1132,14,EG,EA,QUAN,LUMA,Lutjanidae ,Lutjanus ,Lutjanus mahogoni ,mahogany snapper ,1,10,10,10,,0.0429,2.719,0.022462459
19-Oct-15,MONTSERRAT,FP11,16.7,30,1222,1239,17,MC,RM,QUAN,LUMA,Lutjanidae ,Lutjanus ,Lutjanus mahogoni ,mahogany snapper ,1,28,28,28,,0.0429,2.719,0.369215546
